"symbol","date","open","high","low","close","volume","adjusted"
"AAPL",1990-01-02,0.314731985330582,0.334820985794067,0.3125,0.332589000463486,183198400,0.262129306793213
"AAPL",1990-01-03,0.339285999536514,0.339285999536514,0.334820985794067,0.334820985794067,207995200,0.263888627290726
"AAPL",1990-01-04,0.341518014669418,0.345981985330582,0.332589000463486,0.335938006639481,221513600,0.264768928289413
"AAPL",1990-01-05,0.337054014205933,0.341518014669418,0.330356985330582,0.337054014205933,123312000,0.265648573637009
"AAPL",1990-01-08,0.334820985794067,0.339285999536514,0.330356985330582,0.339285999536514,101572800,0.267407685518265
"AAPL",1990-01-09,0.339285999536514,0.339285999536514,0.330356985330582,0.335938006639481,86139200,0.264768928289413
"AAPL",1990-01-10,0.335938006639481,0.335938006639481,0.319195985794067,0.321429014205933,199718400,0.25333359837532
"AAPL",1990-01-11,0.323660999536514,0.323660999536514,0.308035999536514,0.308035999536514,211052800,0.242778062820435
"AAPL",1990-01-12,0.305804014205933,0.310268014669418,0.301339000463486,0.308035999536514,171897600,0.242778062820435
"AAPL",1990-01-15,0.308035999536514,0.319195985794067,0.305804014205933,0.305804014205933,161739200,0.241019025444984
"AAPL",1990-01-16,0.299106985330582,0.3125,0.292410999536514,0.311383992433548,214244800,0.24541674554348
"AAPL",1990-01-17,0.310268014669418,0.310268014669418,0.294643014669418,0.296875,197299200,0.233981400728226
"AAPL",1990-01-18,0.294643014669418,0.299106985330582,0.287945985794067,0.289063006639481,273291200,0.227824494242668
"AAPL",1990-01-19,0.301339000463486,0.308035999536514,0.299106985330582,0.305804014205933,265137600,0.241019025444984
"AAPL",1990-01-22,0.303570985794067,0.308035999536514,0.296875,0.296875,145611200,0.233981400728226
"AAPL",1990-01-23,0.301339000463486,0.305804014205933,0.294643014669418,0.301339000463486,140873600,0.237499788403511
"AAPL",1990-01-24,0.290179014205933,0.305804014205933,0.287945985794067,0.303570985794067,169792000,0.239258825778961
"AAPL",1990-01-25,0.305804014205933,0.310268014669418,0.303570985794067,0.304688006639481,111540800,0.240139231085777
"AAPL",1990-01-26,0.303570985794067,0.303570985794067,0.287945985794067,0.292410999536514,181249600,0.230463117361069
"AAPL",1990-01-29,0.294643014669418,0.299106985330582,0.286830008029938,0.296875,119929600,0.233981400728226
"AAPL",1990-01-30,0.296875,0.308035999536514,0.294643014669418,0.303570985794067,116446400,0.239258825778961
"AAPL",1990-01-31,0.308035999536514,0.310268014669418,0.294643014669418,0.303570985794067,143942400,0.239258825778961
"AAPL",1990-02-01,0.308035999536514,0.309152007102966,0.299106985330582,0.300222992897034,117073600,0.236620187759399
"AAPL",1990-02-02,0.296875,0.310268014669418,0.296875,0.305804014205933,118473600,0.241019025444984
"AAPL",1990-02-05,0.305804014205933,0.314731985330582,0.303570985794067,0.3125,101752000,0.246296226978302
"AAPL",1990-02-06,0.310268014669418,0.3125,0.303570985794067,0.310268014669418,73920000,0.244537279009819
