"symbol","date","open","high","low","close","volume","adjusted"
"AAPL","2021-06-18",130.710007,131.509995,130.240005,130.460007,108953300,130.264832
"AAPL","2021-06-21",130.300003,132.410004,129.210007,132.300003,79663300,132.102081
"AAPL","2021-06-22",132.130005,134.080002,131.619995,133.979996,74783600,133.779556
"AAPL","2021-06-23",133.770004,134.320007,133.229996,133.699997,60214200,133.499985
"AAPL","2021-06-24",134.449997,134.639999,132.929993,133.410004,68711000,133.210419
"AAPL","2021-06-25",133.460007,133.889999,132.809998,133.110001,70783700,132.910873
"AAPL","2021-06-28",133.410004,135.25,133.350006,134.779999,62111300,134.578369
"AAPL","2021-06-29",134.800003,136.490005,134.350006,136.330002,64556100,136.126053
"AAPL","2021-06-30",136.169998,137.410004,135.869995,136.960007,63261400,136.755112
"AAPL","2021-07-01",136.600006,137.330002,135.759995,137.270004,52485800,137.064651
"AAPL","2021-07-02",137.899994,140,137.75,139.960007,78852600,139.750626
"AAPL","2021-07-06",140.070007,143.149994,140.070007,142.020004,108181800,141.807541
"AAPL","2021-07-07",143.539993,144.889999,142.660004,144.570007,104911600,144.353729
"AAPL","2021-07-08",141.580002,144.059998,140.669998,143.240005,105575500,143.025711
"AAPL","2021-07-09",142.75,145.649994,142.649994,145.110001,99890800,144.892914
"AAPL","2021-07-12",146.210007,146.320007,144,144.5,76299700,144.283829
"AAPL","2021-07-13",144.029999,147.460007,143.630005,145.639999,100827100,145.422119
"AAPL","2021-07-14",148.100006,149.570007,147.679993,149.149994,127050800,148.926865
"AAPL","2021-07-15",149.240005,150,147.089996,148.479996,106820300,148.257874
"AAPL","2021-07-16",148.460007,149.759995,145.880005,146.389999,93251400,146.17099
"AAPL","2021-07-19",143.75,144.070007,141.669998,142.449997,121434600,142.236893
"AAPL","2021-07-20",143.460007,147.100006,142.960007,146.149994,96350000,145.931351
"AAPL","2021-07-21",145.529999,146.130005,144.630005,145.399994,74993500,145.18248
"AAPL","2021-07-22",145.940002,148.199997,145.809998,146.800003,77338200,146.580383
"AAPL","2021-07-23",147.550003,148.720001,146.919998,148.559998,71447400,148.337753
"AAPL","2021-07-26",148.270004,149.830002,147.699997,148.990005,72434100,148.76712
"AAPL","2021-07-27",149.119995,149.210007,145.550003,146.770004,104818600,146.55043
"AAPL","2021-07-28",144.809998,146.970001,142.539993,144.979996,118931200,144.763107
"AAPL","2021-07-29",144.690002,146.550003,144.580002,145.639999,56699500,145.422119
"AAPL","2021-07-30",144.380005,146.330002,144.110001,145.860001,70382000,145.641785
"AAPL","2021-08-02",146.360001,146.949997,145.25,145.520004,62880000,145.302307
"AAPL","2021-08-03",145.809998,148.039993,145.179993,147.360001,64786600,147.139542
"AAPL","2021-08-04",147.270004,147.789993,146.279999,146.949997,56368300,146.730164
"AAPL","2021-08-05",146.979996,147.839996,146.169998,147.059998,46397700,146.839996
"AAPL","2021-08-06",146.350006,147.110001,145.630005,146.139999,54067400,146.139999
